snapshot_date,company_name,ticker,status,snapshot_file,error
2026-08-27,Alphabet Inc. (Class A),GOOGL,completed,/mnt/primary/finnhub_snapshots/2026-08-27/GOOGL_snapshot.json,
2026-08-27,AT&T,T,completed,/mnt/primary/finnhub_snapshots/2026-08-27/T_snapshot.json,
2026-08-27,Electronic Arts,EA,completed,/mnt/primary/finnhub_snapshots/2026-08-27/EA_snapshot.json,
2026-08-27,Meta Platforms,META,completed,/mnt/primary/finnhub_snapshots/2026-08-27/META_snapshot.json,
2026-08-27,Netflix,NFLX,completed,/mnt/primary/finnhub_snapshots/2026-08-27/NFLX_snapshot.json,
2026-08-27,Omnicom Group,OMC,completed,/mnt/primary/finnhub_snapshots/2026-08-27/OMC_snapshot.json,
2026-08-27,Take-Two Interactive,TTWO,completed,/mnt/primary/finnhub_snapshots/2026-08-27/TTWO_snapshot.json,
2026-08-27,Walt Disney Company (The),DIS,completed,/mnt/primary/finnhub_snapshots/2026-08-27/DIS_snapshot.json,
2026-08-27,Warner Bros. Discovery,WBD,completed,/mnt/primary/finnhub_snapshots/2026-08-27/WBD_snapshot.json,
2026-08-27,Airbnb,ABNB,completed,/mnt/primary/finnhub_snapshots/2026-08-27/ABNB_snapshot.json,
2026-08-27,Amazon,AMZN,completed,/mnt/primary/finnhub_snapshots/2026-08-27/AMZN_snapshot.json,
2026-08-27,Booking Holdings,BKNG,completed,/mnt/primary/finnhub_snapshots/2026-08-27/BKNG_snapshot.json,
2026-08-27,DoorDash,DASH,completed,/mnt/primary/finnhub_snapshots/2026-08-27/DASH_snapshot.json,
2026-08-27,"Nike, Inc.",NKE,completed,/mnt/primary/finnhub_snapshots/2026-08-27/NKE_snapshot.json,
2026-08-27,Ralph Lauren Corporation,RL,completed,/mnt/primary/finnhub_snapshots/2026-08-27/RL_snapshot.json,
2026-08-27,Starbucks,SBUX,completed,/mnt/primary/finnhub_snapshots/2026-08-27/SBUX_snapshot.json,
2026-08-27,"Tapestry, Inc.",TPR,completed,/mnt/primary/finnhub_snapshots/2026-08-27/TPR_snapshot.json,
2026-08-27,"Tesla, Inc.",TSLA,completed,/mnt/primary/finnhub_snapshots/2026-08-27/TSLA_snapshot.json,
2026-08-27,Casey's,CASY,completed,/mnt/primary/finnhub_snapshots/2026-08-27/CASY_snapshot.json,
2026-08-27,Coca-Cola Company (The),KO,completed,/mnt/primary/finnhub_snapshots/2026-08-27/KO_snapshot.json,
2026-08-27,Colgate-Palmolive,CL,completed,/mnt/primary/finnhub_snapshots/2026-08-27/CL_snapshot.json,
2026-08-27,Costco,COST,completed,/mnt/primary/finnhub_snapshots/2026-08-27/COST_snapshot.json,
2026-08-27,Dollar General,DG,completed,/mnt/primary/finnhub_snapshots/2026-08-27/DG_snapshot.json,
2026-08-27,General Mills,GIS,completed,/mnt/primary/finnhub_snapshots/2026-08-27/GIS_snapshot.json,
2026-08-27,PepsiCo,PEP,completed,/mnt/primary/finnhub_snapshots/2026-08-27/PEP_snapshot.json,
2026-08-27,Target Corporation,TGT,completed,/mnt/primary/finnhub_snapshots/2026-08-27/TGT_snapshot.json,
2026-08-27,Walmart,WMT,completed,/mnt/primary/finnhub_snapshots/2026-08-27/WMT_snapshot.json,
2026-08-27,APA Corporation,APA,completed,/mnt/primary/finnhub_snapshots/2026-08-27/APA_snapshot.json,
2026-08-27,Baker Hughes,BKR,completed,/mnt/primary/finnhub_snapshots/2026-08-27/BKR_snapshot.json,
2026-08-27,Chevron Corporation,CVX,completed,/mnt/primary/finnhub_snapshots/2026-08-27/CVX_snapshot.json,
2026-08-27,ConocoPhillips,COP,completed,/mnt/primary/finnhub_snapshots/2026-08-27/COP_snapshot.json,
2026-08-27,Devon Energy,DVN,completed,/mnt/primary/finnhub_snapshots/2026-08-27/DVN_snapshot.json,
2026-08-27,Diamondback Energy,FANG,completed,/mnt/primary/finnhub_snapshots/2026-08-27/FANG_snapshot.json,
2026-08-27,EOG Resources,EOG,completed,/mnt/primary/finnhub_snapshots/2026-08-27/EOG_snapshot.json,
2026-08-27,Expand Energy,EXE,completed,/mnt/primary/finnhub_snapshots/2026-08-27/EXE_snapshot.json,
2026-08-27,Williams Companies,WMB,completed,/mnt/primary/finnhub_snapshots/2026-08-27/WMB_snapshot.json,
2026-08-27,Aflac,AFL,completed,/mnt/primary/finnhub_snapshots/2026-08-27/AFL_snapshot.json,
2026-08-27,American Express,AXP,completed,/mnt/primary/finnhub_snapshots/2026-08-27/AXP_snapshot.json,
2026-08-27,American International Group,AIG,completed,/mnt/primary/finnhub_snapshots/2026-08-27/AIG_snapshot.json,
